ZIP_CODE,city_name,city_code,STATE,state_code,county_name,state_county_fips_code,cbsa_name,cbsa_code
15110,Duquesne,4621,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15112,East Pittsburgh,4819,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15116,Glenshaw,6463,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15120,Homestead,7701,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15122,West Mifflin,18559,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15123,West Mifflin,18559,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15126,Imperial,8003,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15127,Ingomar,21918,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15129,South Park,16143,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15131,Mckeesport,10674,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15132,Mckeesport,10674,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15133,Mckeesport,10674,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15134,Mckeesport,10674,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15135,Mckeesport,10674,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15136,Mckees Rocks,10673,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15137,North Versailles,20174,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15139,Oakmont,12508,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15140,Pitcairn,13618,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15142,Presto,20274,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15143,Sewickley,15567,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15144,Springdale,16326,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15145,Turtle Creek,17572,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15146,Monroeville,11236,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15147,Verona,17910,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15148,Wilmerding,18926,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15201,Pittsburgh,13628,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15202,Pittsburgh,13628,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15203,Pittsburgh,13628,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15204,Pittsburgh,13628,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15205,Pittsburgh,13628,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15206,Pittsburgh,13628,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15207,Pittsburgh,13628,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15208,Pittsburgh,13628,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15209,Pittsburgh,13628,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15210,Pittsburgh,13628,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15211,Pittsburgh,13628,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15212,Pittsburgh,13628,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15213,Pittsburgh,13628,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15214,Pittsburgh,13628,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15215,Pittsburgh,13628,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15216,Pittsburgh,13628,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15217,Pittsburgh,13628,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15218,Pittsburgh,13628,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15219,Pittsburgh,13628,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15220,Pittsburgh,13628,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15221,Pittsburgh,13628,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15222,Pittsburgh,13628,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15223,Pittsburgh,13628,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15224,Pittsburgh,13628,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15225,Pittsburgh,13628,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15226,Pittsburgh,13628,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15227,Pittsburgh,13628,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15228,Pittsburgh,13628,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15229,Pittsburgh,13628,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15230,Pittsburgh,13628,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15231,Pittsburgh,13628,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15232,Pittsburgh,13628,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15233,Pittsburgh,13628,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15234,Pittsburgh,13628,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15235,Pittsburgh,13628,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15236,Pittsburgh,13628,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15237,Pittsburgh,13628,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15238,Pittsburgh,13628,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15239,Pittsburgh,13628,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15240,Pittsburgh,13628,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15241,Pittsburgh,13628,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15242,Pittsburgh,13628,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15243,Pittsburgh,13628,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15244,Pittsburgh,13628,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15250,Pittsburgh,13628,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15251,Pittsburgh,13628,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15252,Pittsburgh,13628,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15253,Pittsburgh,13628,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15254,Pittsburgh,13628,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15255,Pittsburgh,13628,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15257,Pittsburgh,13628,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15258,Pittsburgh,13628,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15259,Pittsburgh,13628,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15260,Pittsburgh,13628,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15261,Pittsburgh,13628,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15262,Pittsburgh,13628,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15263,Pittsburgh,13628,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15264,Pittsburgh,13628,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15265,Pittsburgh,13628,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15266,Pittsburgh,13628,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15267,Pittsburgh,13628,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15268,Pittsburgh,13628,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15270,Pittsburgh,13628,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15272,Pittsburgh,13628,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15273,Pittsburgh,13628,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15274,Pittsburgh,13628,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15275,Pittsburgh,13628,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15276,Pittsburgh,13628,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15277,Pittsburgh,13628,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15278,Pittsburgh,13628,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15279,Pittsburgh,13628,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15281,Pittsburgh,13628,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15282,Pittsburgh,13628,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15283,Pittsburgh,13628,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15285,Pittsburgh,13628,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15286,Pittsburgh,13628,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15288,Pittsburgh,13628,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15289,Pittsburgh,13628,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15290,Pittsburgh,13628,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15295,Pittsburgh,13628,PA,39,Allegheny County,42003,"pittsburgh, pa metro area",38300
15301,Washington,18239,PA,39,Washington County,42125,"pittsburgh, pa metro area",38300
15311,Amity,340,PA,39,Washington County,42125,"pittsburgh, pa metro area",38300
15312,Avella,716,PA,39,Washington County,42125,"pittsburgh, pa metro area",38300
15313,Beallsville,1021,PA,39,Washington County,42125,"pittsburgh, pa metro area",38300
15314,Bentleyville,1251,PA,39,Washington County,42125,"pittsburgh, pa metro area",38300
15317,Canonsburg,2464,PA,39,Washington County,42125,"pittsburgh, pa metro area",38300
15321,Cecil,2731,PA,39,Washington County,42125,"pittsburgh, pa metro area",38300
15323,Claysville,3223,PA,39,Washington County,42125,"pittsburgh, pa metro area",38300
15324,Cokeburg,3378,PA,39,Washington County,42125,"pittsburgh, pa metro area",38300
15329,Prosperity,14060,PA,39,Washington County,42125,"pittsburgh, pa metro area",38300
15330,Eighty Four,4988,PA,39,Washington County,42125,"pittsburgh, pa metro area",38300
15331,Ellsworth,5139,PA,39,Washington County,42125,"pittsburgh, pa metro area",38300
15332,Finleyville,5634,PA,39,Washington County,42125,"pittsburgh, pa metro area",38300
15333,Fredericktown,6033,PA,39,Washington County,42125,"pittsburgh, pa metro area",38300
15336,Gastonville,6258,PA,39,Washington County,42125,"pittsburgh, pa metro area",38300
15339,Hendersonville,7371,PA,39,Washington County,42125,"pittsburgh, pa metro area",38300
15340,Hickory,7464,PA,39,Washington County,42125,"pittsburgh, pa metro area",38300
15342,Houston,7821,PA,39,Washington County,42125,"pittsburgh, pa metro area",38300
15345,Marianna,10370,PA,39,Washington County,42125,"pittsburgh, pa metro area",38300
15347,Meadow Lands,21922,PA,39,Washington County,42125,"pittsburgh, pa metro area",38300
15348,Millsboro,11049,PA,39,Washington County,42125,"pittsburgh, pa metro area",38300
15350,Muse,11617,PA,39,Washington County,42125,"pittsburgh, pa metro area",38300
15358,Richeyville,20309,PA,39,Washington County,42125,"pittsburgh, pa metro area",38300
15360,Scenery Hill,21923,PA,39,Washington County,42125,"pittsburgh, pa metro area",38300
15361,Southview,16230,PA,39,Washington County,42125,"pittsburgh, pa metro area",38300
15363,Strabane,21924,PA,39,Washington County,42125,"pittsburgh, pa metro area",38300
15365,Taylorstown,17038,PA,39,Washington County,42125,"pittsburgh, pa metro area",38300
15366,Van Voorhis,17822,PA,39,Washington County,42125,"pittsburgh, pa metro area",38300
15367,Venetia,20497,PA,39,Washington County,42125,"pittsburgh, pa metro area",38300
15368,Vestaburg,21925,PA,39,Washington County,42125,"pittsburgh, pa metro area",38300
15376,West Alexander,18440,PA,39,Washington County,42125,"pittsburgh, pa metro area",38300
15377,West Finley,21926,PA,39,Washington County,42125,"pittsburgh, pa metro area",38300
15378,Westland,18668,PA,39,Washington County,42125,"pittsburgh, pa metro area",38300
15379,West Middletown,18558,PA,39,Washington County,42125,"pittsburgh, pa metro area",38300
15401,Uniontown,17681,PA,39,Fayette County,42051,"pittsburgh, pa metro area",38300
15410,Adah,21031,PA,39,Fayette County,42051,"pittsburgh, pa metro area",38300
15412,Allenport,221,PA,39,Washington County,42125,"pittsburgh, pa metro area",38300
15413,Allison,233,PA,39,Fayette County,42051,"pittsburgh, pa metro area",38300
15415,Brier Hill,21828,PA,39,Fayette County,42051,"pittsburgh, pa metro area",38300
15416,Brownfield,2036,PA,39,Fayette County,42051,"pittsburgh, pa metro area",38300
15417,Brownsville,2053,PA,39,Fayette County,42051,"pittsburgh, pa metro area",38300
15419,California,2328,PA,39,Washington County,42125,"pittsburgh, pa metro area",38300
15420,Cardale,21927,PA,39,Fayette County,42051,"pittsburgh, pa metro area",38300
15421,Chalk Hill,21928,PA,39,Fayette County,42051,"pittsburgh, pa metro area",38300
15422,Chestnut Ridge,2999,PA,39,Fayette County,42051,"pittsburgh, pa metro area",38300
15423,Coal Center,3310,PA,39,Washington County,42125,"pittsburgh, pa metro area",38300
15425,Connellsville,3533,PA,39,Fayette County,42051,"pittsburgh, pa metro area",38300
15427,Daisytown,4007,PA,39,Washington County,42125,"pittsburgh, pa metro area",38300
15428,Dawson,4096,PA,39,Fayette County,42051,"pittsburgh, pa metro area",38300
15429,Denbo,21929,PA,39,Washington County,42125,"pittsburgh, pa metro area",38300
15430,Dickerson Run,21930,PA,39,Fayette County,42051,"pittsburgh, pa metro area",38300
15431,Dunbar,4579,PA,39,Fayette County,42051,"pittsburgh, pa metro area",38300
15432,Dunlevy,4600,PA,39,Washington County,42125,"pittsburgh, pa metro area",38300
15433,East Millsboro,21017,PA,39,Fayette County,42051,"pittsburgh, pa metro area",38300
15434,Elco,5049,PA,39,Washington County,42125,"pittsburgh, pa metro area",38300
15435,Fairbank,5421,PA,39,Fayette County,42051,"pittsburgh, pa metro area",38300
15436,Fairchance,5427,PA,39,Fayette County,42051,"pittsburgh, pa metro area",38300
15437,Farmington,5528,PA,39,Fayette County,42051,"pittsburgh, pa metro area",38300
15438,Fayette City,5548,PA,39,Fayette County,42051,"pittsburgh, pa metro area",38300
15439,Gans,6192,PA,39,Fayette County,42051,"pittsburgh, pa metro area",38300
15440,Gibbon Glade,21931,PA,39,Fayette County,42051,"pittsburgh, pa metro area",38300
15442,Grindstone,6864,PA,39,Fayette County,42051,"pittsburgh, pa metro area",38300
15443,Hibbs,21932,PA,39,Fayette County,42051,"pittsburgh, pa metro area",38300
15444,Hiller,7547,PA,39,Fayette County,42051,"pittsburgh, pa metro area",38300
15445,Hopwood,7766,PA,39,Fayette County,42051,"pittsburgh, pa metro area",38300
15446,Indian Head,8019,PA,39,Fayette County,42051,"pittsburgh, pa metro area",38300
15447,Isabella,8119,PA,39,Fayette County,42051,"pittsburgh, pa metro area",38300
15448,Jacobs Creek,21933,PA,39,Westmoreland County,42129,"pittsburgh, pa metro area",38300
15449,Keisterville,21934,PA,39,Fayette County,42051,"pittsburgh, pa metro area",38300
15450,La Belle,8852,PA,39,Fayette County,42051,"pittsburgh, pa metro area",38300
15451,Lake Lynn,20792,PA,39,Fayette County,42051,"pittsburgh, pa metro area",38300
15454,Leckrone,21935,PA,39,Fayette County,42051,"pittsburgh, pa metro area",38300
15455,Leisenring,21936,PA,39,Fayette County,42051,"pittsburgh, pa metro area",38300
15456,Lemont Furnace,9518,PA,39,Fayette County,42051,"pittsburgh, pa metro area",38300
15458,Mcclellandtown,21055,PA,39,Fayette County,42051,"pittsburgh, pa metro area",38300
15459,Markleysburg,10405,PA,39,Fayette County,42051,"pittsburgh, pa metro area",38300
15460,Martin,10454,PA,39,Fayette County,42051,"pittsburgh, pa metro area",38300
15461,Masontown,10490,PA,39,Fayette County,42051,"pittsburgh, pa metro area",38300
15462,Melcroft,21938,PA,39,Fayette County,42051,"pittsburgh, pa metro area",38300
15463,Merrittstown,21939,PA,39,Fayette County,42051,"pittsburgh, pa metro area",38300
15464,Mill Run,21940,PA,39,Fayette County,42051,"pittsburgh, pa metro area",38300
15465,Mount Braddock,21941,PA,39,Fayette County,42051,"pittsburgh, pa metro area",38300
15466,Newell,12022,PA,39,Fayette County,42051,"pittsburgh, pa metro area",38300
15467,New Geneva,21942,PA,39,Fayette County,42051,"pittsburgh, pa metro area",38300
15468,New Salem,11967,PA,39,Fayette County,42051,"pittsburgh, pa metro area",38300
15469,Normalville,21943,PA,39,Fayette County,42051,"pittsburgh, pa metro area",38300
15470,Ohiopyle,12597,PA,39,Fayette County,42051,"pittsburgh, pa metro area",38300
15472,Oliver,12684,PA,39,Fayette County,42051,"pittsburgh, pa metro area",38300
15473,Perryopolis,13388,PA,39,Fayette County,42051,"pittsburgh, pa metro area",38300
15474,Point Marion,13749,PA,39,Fayette County,42051,"pittsburgh, pa metro area",38300
15475,Republic,14470,PA,39,Fayette County,42051,"pittsburgh, pa metro area",38300
15476,Ronco,14808,PA,39,Fayette County,42051,"pittsburgh, pa metro area",38300
15477,Roscoe,14827,PA,39,Washington County,42125,"pittsburgh, pa metro area",38300
15478,Smithfield,15934,PA,39,Fayette County,42051,"pittsburgh, pa metro area",38300
15479,Smithton,15940,PA,39,Westmoreland County,42129,"pittsburgh, pa metro area",38300
15480,Smock,15946,PA,39,Fayette County,42051,"pittsburgh, pa metro area",38300
15482,Star Junction,16493,PA,39,Fayette County,42051,"pittsburgh, pa metro area",38300
15483,Stockdale,16591,PA,39,Washington County,42125,"pittsburgh, pa metro area",38300
15484,Uledi,21944,PA,39,Fayette County,42051,"pittsburgh, pa metro area",38300
15486,Vanderbilt,17835,PA,39,Fayette County,42051,"pittsburgh, pa metro area",38300
15488,Waltersburg,20518,PA,39,Fayette County,42051,"pittsburgh, pa metro area",38300
15489,West Leisenring,21945,PA,39,Fayette County,42051,"pittsburgh, pa metro area",38300
15490,White,18736,PA,39,Fayette County,42051,"pittsburgh, pa metro area",38300
15492,Wickhaven,21946,PA,39,Fayette County,42051,"pittsburgh, pa metro area",38300
15601,Greensburg,6820,PA,39,Westmoreland County,42129,"pittsburgh, pa metro area",38300
15605,Greensburg,6820,PA,39,Westmoreland County,42129,"pittsburgh, pa metro area",38300
15606,Greensburg,6820,PA,39,Westmoreland County,42129,"pittsburgh, pa metro area",38300
15610,Acme,39,PA,39,Westmoreland County,42129,"pittsburgh, pa metro area",38300
15611,Adamsburg,53,PA,39,Westmoreland County,42129,"pittsburgh, pa metro area",38300
15612,Alverton,21958,PA,39,Westmoreland County,42129,"pittsburgh, pa metro area",38300
15613,Apollo,453,PA,39,Westmoreland County,42129,"pittsburgh, pa metro area",38300
15615,Ardara,21959,PA,39,Westmoreland County,42129,"pittsburgh, pa metro area",38300
15616,Armbrust,21960,PA,39,Westmoreland County,42129,"pittsburgh, pa metro area",38300
15617,Arona,572,PA,39,Westmoreland County,42129,"pittsburgh, pa metro area",38300
15618,Avonmore,739,PA,39,Westmoreland County,42129,"pittsburgh, pa metro area",38300
15619,Bovard,21961,PA,39,Westmoreland County,42129,"pittsburgh, pa metro area",38300
15620,Bradenville,1802,PA,39,Westmoreland County,42129,"pittsburgh, pa metro area",38300
15621,Calumet,2354,PA,39,Westmoreland County,42129,"pittsburgh, pa metro area",38300
15622,Champion,2863,PA,39,Fayette County,42051,"pittsburgh, pa metro area",38300
15623,Claridge,19453,PA,39,Westmoreland County,42129,"pittsburgh, pa metro area",38300
15624,Crabtree,3769,PA,39,Westmoreland County,42129,"pittsburgh, pa metro area",38300
15625,Darragh,21962,PA,39,Westmoreland County,42129,"pittsburgh, pa metro area",38300
15626,Delmont,4221,PA,39,Westmoreland County,42129,"pittsburgh, pa metro area",38300
15627,Derry,4274,PA,39,Westmoreland County,42129,"pittsburgh, pa metro area",38300
15628,Donegal,4434,PA,39,Westmoreland County,42129,"pittsburgh, pa metro area",38300
15629,East Vandergrift,4861,PA,39,Westmoreland County,42129,"pittsburgh, pa metro area",38300
15631,Everson,5384,PA,39,Fayette County,42051,"pittsburgh, pa metro area",38300
15632,Export,5402,PA,39,Westmoreland County,42129,"pittsburgh, pa metro area",38300
15633,Forbes Road,21963,PA,39,Westmoreland County,42129,"pittsburgh, pa metro area",38300
15634,Grapeville,6711,PA,39,Westmoreland County,42129,"pittsburgh, pa metro area",38300
15635,Hannastown,21964,PA,39,Westmoreland County,42129,"pittsburgh, pa metro area",38300
15636,Harrison City,7163,PA,39,Westmoreland County,42129,"pittsburgh, pa metro area",38300
15637,Herminie,7415,PA,39,Westmoreland County,42129,"pittsburgh, pa metro area",38300
15638,Hostetter,7806,PA,39,Westmoreland County,42129,"pittsburgh, pa metro area",38300
15639,Hunker,7891,PA,39,Westmoreland County,42129,"pittsburgh, pa metro area",38300
15640,Hutchinson,7935,PA,39,Westmoreland County,42129,"pittsburgh, pa metro area",38300
15641,Hyde Park,7950,PA,39,Westmoreland County,42129,"pittsburgh, pa metro area",38300
15642,Irwin,8115,PA,39,Westmoreland County,42129,"pittsburgh, pa metro area",38300
15644,Jeannette,8223,PA,39,Westmoreland County,42129,"pittsburgh, pa metro area",38300
15646,Jones Mills,21965,PA,39,Westmoreland County,42129,"pittsburgh, pa metro area",38300
15647,Larimer,21966,PA,39,Westmoreland County,42129,"pittsburgh, pa metro area",38300
15650,Latrobe,9351,PA,39,Westmoreland County,42129,"pittsburgh, pa metro area",38300
15655,Laughlintown,21007,PA,39,Westmoreland County,42129,"pittsburgh, pa metro area",38300
15656,Leechburg,9468,PA,39,Westmoreland County,42129,"pittsburgh, pa metro area",38300
15658,Ligonier,9617,PA,39,Westmoreland County,42129,"pittsburgh, pa metro area",38300
15660,Lowber,21967,PA,39,Westmoreland County,42129,"pittsburgh, pa metro area",38300
15661,Loyalhanna,10008,PA,39,Westmoreland County,42129,"pittsburgh, pa metro area",38300
15662,Luxor,21968,PA,39,Westmoreland County,42129,"pittsburgh, pa metro area",38300
15663,Madison,10153,PA,39,Westmoreland County,42129,"pittsburgh, pa metro area",38300
15664,Mammoth,10231,PA,39,Westmoreland County,42129,"pittsburgh, pa metro area",38300
15665,Manor,10287,PA,39,Westmoreland County,42129,"pittsburgh, pa metro area",38300
15666,Mount Pleasant,11483,PA,39,Westmoreland County,42129,"pittsburgh, pa metro area",38300
15668,Murrysville,11610,PA,39,Westmoreland County,42129,"pittsburgh, pa metro area",38300
15670,New Alexandria,11827,PA,39,Westmoreland County,42129,"pittsburgh, pa metro area",38300
15671,New Derry,20644,PA,39,Westmoreland County,42129,"pittsburgh, pa metro area",38300
15672,New Stanton,11976,PA,39,Westmoreland County,42129,"pittsburgh, pa metro area",38300
15673,North Apollo,12175,PA,39,Armstrong County,42005,"pittsburgh, pa metro area",38300
15674,Norvelt,12417,PA,39,Westmoreland County,42129,"pittsburgh, pa metro area",38300
15675,Penn,13328,PA,39,Westmoreland County,42129,"pittsburgh, pa metro area",38300
15676,Pleasant Unity,21969,PA,39,Westmoreland County,42129,"pittsburgh, pa metro area",38300
15677,Rector,14334,PA,39,Westmoreland County,42129,"pittsburgh, pa metro area",38300
15678,Rillton,20311,PA,39,Westmoreland County,42129,"pittsburgh, pa metro area",38300
15679,Ruffs Dale,20335,PA,39,Westmoreland County,42129,"pittsburgh, pa metro area",38300
15680,Salina,15069,PA,39,Westmoreland County,42129,"pittsburgh, pa metro area",38300
15682,Schenley,21970,PA,39,Armstrong County,42005,"pittsburgh, pa metro area",38300
15683,Scottdale,15413,PA,39,Westmoreland County,42129,"pittsburgh, pa metro area",38300
15684,Slickville,15907,PA,39,Westmoreland County,42129,"pittsburgh, pa metro area",38300
15685,Southwest,21971,PA,39,Westmoreland County,42129,"pittsburgh, pa metro area",38300
15686,Spring Church,21972,PA,39,Armstrong County,42005,"pittsburgh, pa metro area",38300
15687,Stahlstown,20421,PA,39,Westmoreland County,42129,"pittsburgh, pa metro area",38300
15688,Tarrs,20446,PA,39,Westmoreland County,42129,"pittsburgh, pa metro area",38300
15689,United,21973,PA,39,Westmoreland County,42129,"pittsburgh, pa metro area",38300
15690,Vandergrift,17837,PA,39,Westmoreland County,42129,"pittsburgh, pa metro area",38300
15691,Wendel,21974,PA,39,Westmoreland County,42129,"pittsburgh, pa metro area",38300
15692,Westmoreland City,21975,PA,39,Westmoreland County,42129,"pittsburgh, pa metro area",38300
15693,Whitney,18818,PA,39,Westmoreland County,42129,"pittsburgh, pa metro area",38300
15695,Wyano,19190,PA,39,Westmoreland County,42129,"pittsburgh, pa metro area",38300
15696,Youngstown,19286,PA,39,Westmoreland County,42129,"pittsburgh, pa metro area",38300
15697,Youngwood,19289,PA,39,Westmoreland County,42129,"pittsburgh, pa metro area",38300
15698,Yukon,19298,PA,39,Westmoreland County,42129,"pittsburgh, pa metro area",38300
15736,Elderton,5052,PA,39,Armstrong County,42005,"pittsburgh, pa metro area",38300
15779,Torrance,17388,PA,39,Westmoreland County,42129,"pittsburgh, pa metro area",38300
15923,Bolivar,1641,PA,39,Westmoreland County,42129,"pittsburgh, pa metro area",38300
15944,New Florence,11886,PA,39,Westmoreland County,42129,"pittsburgh, pa metro area",38300
16001,Butler,2241,PA,39,Butler County,42019,"pittsburgh, pa metro area",38300
16002,Butler,2241,PA,39,Butler County,42019,"pittsburgh, pa metro area",38300
16003,Butler,2241,PA,39,Butler County,42019,"pittsburgh, pa metro area",38300
16016,Boyers,22016,PA,39,Butler County,42019,"pittsburgh, pa metro area",38300
16017,Boyers,22016,PA,39,Butler County,42019,"pittsburgh, pa metro area",38300
16018,Boyers,22016,PA,39,Butler County,42019,"pittsburgh, pa metro area",38300
16020,Boyers,22016,PA,39,Butler County,42019,"pittsburgh, pa metro area",38300
16021,Branchton,22017,PA,39,Butler County,42019,"pittsburgh, pa metro area",38300
16022,Bruin,2064,PA,39,Butler County,42019,"pittsburgh, pa metro area",38300
16023,Cabot,2292,PA,39,Butler County,42019,"pittsburgh, pa metro area",38300
16024,Callery,2345,PA,39,Butler County,42019,"pittsburgh, pa metro area",38300
16025,Chicora,3034,PA,39,Butler County,42019,"pittsburgh, pa metro area",38300
16027,Connoquenessing,3540,PA,39,Butler County,42019,"pittsburgh, pa metro area",38300
16029,East Butler,4713,PA,39,Butler County,42019,"pittsburgh, pa metro area",38300
16030,Eau Claire,4893,PA,39,Butler County,42019,"pittsburgh, pa metro area",38300
16033,Evans City,5363,PA,39,Butler County,42019,"pittsburgh, pa metro area",38300
16034,Fenelton,22018,PA,39,Butler County,42019,"pittsburgh, pa metro area",38300
16035,Forestville,5802,PA,39,Butler County,42019,"pittsburgh, pa metro area",38300
16037,Harmony,7144,PA,39,Butler County,42019,"pittsburgh, pa metro area",38300
16038,Harrisville,7168,PA,39,Butler County,42019,"pittsburgh, pa metro area",38300
16039,Herman,7412,PA,39,Butler County,42019,"pittsburgh, pa metro area",38300
16040,Hilliards,21268,PA,39,Butler County,42019,"pittsburgh, pa metro area",38300
16041,Karns City,8428,PA,39,Butler County,42019,"pittsburgh, pa metro area",38300
16045,Lyndora,22019,PA,39,Butler County,42019,"pittsburgh, pa metro area",38300
16046,Mars,10434,PA,39,Butler County,42019,"pittsburgh, pa metro area",38300
16048,North Washington,12366,PA,39,Butler County,42019,"pittsburgh, pa metro area",38300
16050,Petrolia,13414,PA,39,Butler County,42019,"pittsburgh, pa metro area",38300
16051,Portersville,13904,PA,39,Butler County,42019,"pittsburgh, pa metro area",38300
